experiment_id,agent,seed,episode_id,track,year,race_name,lap_index,current_lap,position_before,position_after,tyre_compound_before,tyre_compound_after,tyre_age_before,tyre_age_after,track_wetness,safety_car_flag,pit_window,gap_to_leader,gap_ahead,gap_behind,action,action_name,action_valid,reward,cumulative_reward,lap_time,lap_delta,terminated,truncated,inference_ms,observation,next_observation,mask_0,q_0,mask_1,q_1,mask_2,q_2,mask_3,q_3,mask_4,q_4,mask_5,q_5
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,17,18,16,14,0,0,6,7,0,0,,,0.3848212951845653,3.1902387048153287,0,stay_out,True,1.9099701684563926,-47.403108303843034,82.84634458441104,0.891953731024941,False,False,0.53,,,True,-0.012641200795769691,False,-0.09120262414216995,True,-0.2762964069843292,True,-0.2035326510667801,False,-0.23048768937587738,False,0.13711737096309662
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,18,19,14,13,0,0,7,8,0,0,,,0.9551158795957235,0.5588141204043495,0,stay_out,True,0.8671937949599866,-46.535914508883046,83.06972645189313,1.1153355985070306,False,False,0.504,,,True,-0.03356124833226204,False,0.012105823494493961,True,-0.2407703995704651,True,-0.15781715512275696,False,-0.269010066986084,False,0.09981925040483475
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,19,20,13,10,0,0,8,9,0,0,,,0.6058523314889044,0.17215766851109038,0,stay_out,True,2.8566475215991773,-43.67926698728387,83.15345781869719,1.19906696531109,False,False,0.4635,,,True,-0.06872136145830154,False,0.014178812503814697,True,-0.23266002535820007,True,-0.1303955614566803,False,-0.26810920238494873,False,0.06803222745656967
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,20,21,10,10,0,0,9,10,0,0,,,0.5633201501857457,0.24668984981394715,0,stay_out,True,-0.2228880967765008,-43.90215508406037,83.45813591057556,1.5037450571894624,False,False,0.5328,,,True,-0.07461344450712204,False,0.01200285367667675,True,-0.2061835378408432,True,-0.17471814155578613,False,-0.19767937064170837,False,0.017832046374678612
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,21,22,10,10,0,0,10,11,0,0,,,0.283456060761182,0.5015539392384198,0,stay_out,True,-0.2700836498350938,-44.17223873389546,83.71861367586848,1.764222822482381,False,False,0.5229,,,True,-0.08824044466018677,False,0.022969376295804977,True,-0.19912847876548767,True,-0.1427300125360489,False,-0.16364367306232452,False,0.05011339858174324
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,22,23,10,10,0,0,11,12,0,0,,,0.2210697366297154,0.572940263369901,0,stay_out,True,-0.25615611058555887,-44.42839484448102,83.66647597962087,1.7120851262347685,False,False,0.4934,,,True,-0.09496106207370758,False,0.03852345794439316,True,-0.21684859693050385,True,-0.1231713742017746,False,-0.13177181780338287,False,0.08220770955085754
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,23,24,10,9,0,0,12,13,0,0,,,0.02054571625058088,0.904464283749121,0,stay_out,True,0.7257243021826141,-43.70267054229841,83.83357391578011,1.8791830623940058,False,False,0.4444,,,True,-0.08813002705574036,False,0.05329916998744011,True,-0.24030491709709167,True,-0.10856829583644867,False,-0.11266209185123444,False,0.1157795637845993
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,24,25,9,16,0,2,13,1,0,0,,,0.1281196320305753,0.5768703679696046,3,pit_hard,True,-14.638056360088767,-58.340726902387175,108.49457041725489,26.54017956386879,False,False,0.4223,,,True,-0.09549049288034439,False,0.05645528435707092,True,-0.27019834518432617,True,-0.09386806935071945,False,-0.08518307656049728,False,0.09827029705047607
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,25,26,16,15,2,2,1,2,0,0,,,0.026720049286268477,1.2653499507141532,0,stay_out,True,0.9869966887008913,-57.35373021368628,82.54971198318862,0.5953211298025138,False,False,0.3069,,,True,0.030131720006465912,False,-0.1516302227973938,False,-0.4099935293197632,False,-0.12689563632011414,False,-0.2931426763534546,False,-0.004044152796268463
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,26,27,15,15,2,2,2,3,0,0,,,1.1194720324742775,0.9375679675254105,0,stay_out,True,-0.053154464593167465,-57.406884678279454,82.75846774965888,0.8040768962727753,False,False,0.282,,,True,-0.004367362707853317,False,-0.3070754110813141,False,-0.25892460346221924,False,-0.30423417687416077,False,-0.2867898941040039,False,-0.012422304600477219
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,27,28,15,14,2,2,3,4,0,0,,,0.8969397821333587,1.5131002178663948,0,stay_out,True,0.9943365936559986,-56.41254808462345,82.41101245841317,0.45662160502706683,False,False,0.2811,,,True,0.018091555684804916,True,-0.2539563775062561,True,-0.2987474203109741,False,-0.3247222900390625,False,-0.27656054496765137,False,-0.010104138404130936
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,28,29,14,14,2,2,4,5,0,0,,,0.8979622405454393,0.40904775945364236,0,stay_out,True,-0.0468580594340608,-56.45940614405751,82.67548572386319,0.7210948704770885,False,False,0.7324,,,True,0.05311531573534012,True,-0.2438277006149292,True,-0.3074619174003601,False,-0.3111090362071991,False,-0.23399946093559265,False,-0.03475268930196762
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,29,30,14,13,2,2,5,6,0,0,,,0.7984479644087514,1.0765620355900865,0,stay_out,True,0.9396359613619183,-55.519770182695595,82.74951561988335,0.7951247664972527,False,False,0.5516,,,True,0.10401588678359985,True,-0.16431352496147156,True,-0.31392884254455566,False,-0.31600871682167053,False,-0.20895563066005707,False,-0.022142646834254265
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,30,31,13,13,2,2,6,7,0,0,,,0.8849635842921089,1.335046415706529,0,stay_out,True,-0.06686223475701639,-55.58663241745261,82.756506600478,0.8021157470919036,False,False,0.394,,,True,0.14071637392044067,True,-0.1418236494064331,True,-0.3210384249687195,False,-0.3005903363227844,False,-0.1954696625471115,False,-0.035650916397571564
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,31,32,13,12,2,2,7,8,0,0,,,0.78947018477038,1.6185398152283597,0,stay_out,True,0.9380551871488877,-54.64857723030372,82.75841949094878,0.8040286375626806,False,False,0.295,,,True,0.13662803173065186,True,-0.13384726643562317,True,-0.31586626172065735,False,-0.3062274754047394,False,-0.2059427797794342,False,-0.014032088220119476
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,32,33,12,12,2,2,8,9,0,0,,,0.8428896757191069,2.0472203242807154,0,stay_out,True,-0.07369995318247363,-54.7222771834862,82.74319519260538,0.7888043392192827,False,False,0.2764,,,True,0.09080617874860764,True,-0.11193531006574631,True,-0.26891660690307617,False,-0.2779475450515747,False,-0.212855726480484,False,-0.024061687290668488
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,33,34,12,12,2,2,9,10,0,0,,,0.9370848683247459,2.1789251316740774,0,stay_out,True,-0.06940501097960947,-54.79168219446581,82.64972048159106,0.6953296282049592,False,False,0.3996,,,True,0.09457824379205704,True,-0.10107104480266571,True,-0.2851441502571106,False,-0.2935864329338074,False,-0.19469566643238068,False,0.027036314830183983
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,34,35,12,12,2,2,10,11,0,0,,,0.9338053499159287,2.4072046500832585,0,stay_out,True,-0.10786441550676217,-54.89954660997257,82.86601750422692,0.911626650840816,False,False,0.4451,,,True,0.0937109887599945,True,-0.09579959511756897,True,-0.2871788740158081,False,-0.28928089141845703,False,-0.17561011016368866,False,0.07894746959209442
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,35,36,12,12,2,2,11,12,0,0,,,0.8468228541428289,2.0311871458561654,0,stay_out,True,0.3133188789005715,-54.58622773107199,83.12660103219004,1.1722101788039367,False,False,0.5143,,,True,0.07006796449422836,True,-0.08615468442440033,True,-0.29317453503608704,False,-0.2877165973186493,False,-0.1648218035697937,False,0.0997263714671135
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,36,37,12,12,2,2,12,13,0,0,,,0.9914238863329956,1.7195861136660824,0,stay_out,True,-0.10893703076419713,-54.69516476183619,83.17938558051432,1.2249947271282196,False,False,0.4857,,,True,0.03161340579390526,True,-0.060954440385103226,True,-0.2809147238731384,False,-0.2782348394393921,False,-0.15517640113830566,False,0.11533398926258087
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,37,38,12,11,2,2,13,14,0,0,,,1.1608094668472404,1.0772005331514265,0,stay_out,True,0.7391234038606029,-53.956041357975586,83.35088298069682,1.9488829806968226,False,False,0.4841,,,True,0.0003823898732662201,True,-0.05341264605522156,True,-0.2669544219970703,False,-0.25023794174194336,False,-0.1324184089899063,False,0.1489180624485016
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,38,39,11,11,2,2,14,15,0,0,,,0.3576924475441956,0.22244755245583292,0,stay_out,True,-0.2664594231448078,-54.222500781120395,83.34379711572407,1.9417971157240714,False,False,0.4849,,,True,0.011875014752149582,True,-0.00852050632238388,True,-0.2504953145980835,False,-0.21737349033355713,False,-0.08396139740943909,False,0.12085302919149399
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,39,40,11,17,2,0,15,1,0,0,,,0.5944895632683256,0.6606504367318848,1,pit_soft,True,-13.67369685755695,-67.89619763867735,108.63057747790289,27.272577477902885,False,False,0.4516,,,True,0.0032307952642440796,True,0.01447341963648796,True,-0.2194095402956009,False,-0.18464134633541107,False,-0.08428914844989777,False,0.15376214683055878
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,40,41,17,17,0,0,1,2,0,0,,,7.611947041171788,0.3540429588283587,0,stay_out,True,-0.02166423493784607,-67.9178618736152,82.08232117468937,0.724321174689365,False,False,0.4434,,,True,0.04817391559481621,False,0.11336895823478699,False,-0.022482963278889656,False,-0.09453824162483215,False,-0.2330494076013565,False,0.1336842179298401
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,41,42,17,17,0,0,2,3,0,0,,,6.360268215861197,1.3417217841392812,0,stay_out,True,0.0018477059303990129,-67.91601416768479,82.10276147034799,0.7827614703479924,False,False,0.4699,,,True,0.03944805637001991,False,-0.02043449878692627,False,-0.18162529170513153,False,-0.24257375299930573,False,-0.14726947247982025,False,0.03158566355705261
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,42,43,17,17,0,0,3,4,0,0,,,5.478029686209084,1.8609603137911108,0,stay_out,True,-0.08487936783119068,-68.00089353551598,82.2628968391559,0.9738968391558984,False,False,0.448,,,True,0.02896648272871971,False,-0.02184165269136429,True,-0.1648654043674469,True,-0.23656433820724487,False,-0.17452353239059448,False,0.04576466605067253
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,43,44,17,17,0,0,4,5,0,0,,,4.650926525364866,2.238063474635055,0,stay_out,True,-0.0765634877398739,-68.07745702325586,82.41781743869936,1.1288174386993575,False,False,0.4413,,,True,0.02059195190668106,False,-0.013481087982654572,True,-0.14208495616912842,True,-0.22532987594604492,False,-0.18398404121398926,False,0.0713747888803482
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,44,45,17,17,0,0,5,6,0,0,,,3.9887439640642697,2.39324603593559,0,stay_out,True,0.38186110536670276,-67.69559591788915,82.37869447316635,1.0896944731663467,False,False,0.4948,,,True,0.001666344702243805,False,0.005646884441375732,True,-0.10752912610769272,True,-0.19370123744010925,False,-0.18232625722885132,False,0.07393158227205276
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,45,46,17,17,0,0,6,7,0,0,,,3.1784384372308523,2.8325515627693676,0,stay_out,True,0.10828878523551852,-67.58730713265363,82.46905107382256,1.224051073822551,False,False,0.4655,,,True,-0.0022227317094802856,False,0.028715595602989197,True,-0.06824316084384918,True,-0.1547425240278244,False,-0.1786743402481079,False,0.07157818973064423
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,46,47,17,17,0,0,7,8,0,0,,,2.6444895110530524,3.1965004889470947,0,stay_out,True,-0.3980107564557102,-67.98531788910934,83.16705378227856,2.129053782278561,False,False,0.4652,,,True,0.004324965178966522,False,0.05059511959552765,True,-0.04299869388341904,True,-0.10789378732442856,False,-0.14618343114852905,False,0.08957776427268982
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,47,48,17,17,0,0,8,9,0,0,,,3.0135432933316224,2.268446706668783,0,stay_out,True,-0.3003471146545763,-68.28566500376391,82.68473557327276,1.646735573272764,False,False,0.4522,,,True,0.03066346049308777,False,0.05220755562186241,True,-0.055316053330898285,True,-0.09280704706907272,False,-0.0801253691315651,False,0.13553045690059662
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,48,49,17,15,0,0,9,10,0,0,,,2.9212788666045526,2.803711133396064,0,stay_out,True,1.5270989152035936,-66.75856608856031,83.53200542398218,2.4940054239821876,False,False,0.4399,,,True,0.020808637142181396,False,0.06721126288175583,True,-0.05019708722829819,True,-0.04898550361394882,False,-0.08467426151037216,False,0.18187865614891052
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,49,50,15,15,0,0,10,11,0,0,,,3.402284290586067,4.306705709414018,0,stay_out,True,-0.35347171988604065,-67.11203780844636,83.16085859943024,2.122858599430245,False,False,0.4818,,,True,0.07199499756097794,False,0.07151050120592117,True,-0.11001884937286377,True,-0.05010664463043213,False,-0.037352755665779114,False,0.2370549589395523
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,50,51,15,15,0,0,11,12,0,0,,,3.504142890015828,4.333877109984314,0,stay_out,True,-0.45645310251851756,-67.56849091096488,83.28526551259232,2.2822655125923177,False,False,0.5514,,,True,0.08043786883354187,False,0.09403039515018463,True,-0.07434861361980438,True,-0.03142575919628143,False,-0.02945724129676819,False,0.28270432353019714
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-319ea728,Monza,2025,HAD,51,52,15,14,0,0,12,13,0,0,,,0.46843840260953584,3.233611597392155,0,stay_out,True,0.45453982781347974,-67.1139510831514,83.72780086093276,2.8268008609327637,True,False,0.645,,,True,0.016848474740982056,False,0.11902640759944916,False,-0.06294089555740356,False,0.011010691523551941,False,-0.0904512107372284,False,0.2537698745727539
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,0,1,13,10,3,3,1,2,1,1,,,11.471002893694276,4.449897106305741,0,stay_out,True,2.068137097248389,2.068137097248389,125.36831451375805,19.548314513758058,False,False,0.6953,,,True,-0.24053332209587097,False,-0.35678228735923767,False,-0.11188817024230957,False,-0.1553414762020111,False,-0.6766473054885864,False,-0.6005475521087646
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,1,2,10,1,3,3,2,3,1,1,,,0.5403274074523665,0.313652592547669,0,stay_out,True,7.949717889390641,10.01785498663903,126.39026851354592,20.570268513545926,False,False,0.4987,,,True,-0.26334622502326965,False,-0.37300440669059753,False,-0.1361386626958847,False,-0.32322004437446594,False,-0.5605278015136719,False,-0.46728846430778503
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,2,3,1,12,3,3,3,4,1,1,,,99.9,0.8992840790017453,0,stay_out,True,-14.874825433498948,-4.856970446859918,125.3407692069956,19.87476920699561,False,False,0.4557,,,True,-0.15367457270622253,False,-0.3784705400466919,False,-0.07667096704244614,False,-0.06939945369958878,False,-0.46231040358543396,False,-0.4323975741863251
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,3,4,12,12,3,3,4,5,1,1,,,5.79835512799383,12.133544872006212,0,stay_out,True,-4.189690942523981,-9.0466613893839,125.5804547126199,21.1254547126199,False,False,0.4559,,,True,-0.22973264753818512,False,-0.29051506519317627,False,-0.07372228801250458,False,0.021193191409111023,False,-0.5910547375679016,False,-0.4449719786643982
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,4,5,12,12,3,3,5,6,1,1,,,19.21380984061375,1.9780901593862836,0,stay_out,True,-0.717182794301165,-9.763844183685064,125.7079139715058,21.252913971505805,False,False,0.4849,,,True,-0.18506287038326263,False,-0.45459064841270447,False,-0.09383215755224228,False,-0.14287973940372467,False,-0.5135258436203003,False,-0.6621159315109253
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,5,6,12,12,3,3,6,7,1,1,,,9.184723812119614,13.758176187880508,0,stay_out,True,-2.4262411917421747,-12.19008537542724,125.6322059587109,21.1772059587109,False,False,0.4521,,,True,-0.25806403160095215,False,-0.31053993105888367,False,-0.19306007027626038,False,-0.08941071480512619,False,-0.6311909556388855,False,-0.5529126524925232
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,6,7,12,13,3,3,7,8,1,1,,,8.095899770830556,1.800970229169593,0,stay_out,True,-1.7035329809353912,-13.89361835636263,106.58216990467697,5.295169904676968,False,False,0.4591,,,True,-0.228034108877182,False,-0.31785112619400024,False,-0.08635029941797256,False,-0.0950053408741951,False,-0.5472732186317444,False,-0.5830351114273071
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,7,8,13,14,3,3,8,9,1,0,,,3.4941996755073887,5.630820324492561,0,stay_out,True,-1.9864525369518389,-15.88007089331447,106.79676268475912,7.460762684759118,False,False,0.4973,,,True,-0.21017056703567505,False,-0.2597658634185791,False,0.010955676436424255,False,-0.00845266878604889,False,-0.5562534928321838,False,-0.4380691647529602
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,8,9,14,15,3,3,9,10,1,0,,,0.22494236026659564,2.71711763973326,0,stay_out,True,-2.0362565009198206,-17.91632739423429,107.29428250459921,7.958282504599211,False,False,0.5789,,,True,-0.25222519040107727,False,-0.30986759066581726,False,-0.08718729019165039,False,-0.15970580279827118,False,-0.5447968244552612,False,-0.36945080757141113
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,9,10,15,12,3,3,10,11,1,0,,,1.8861648648658047,0.4378951351343403,0,stay_out,True,2.01195015799437,-15.90437723623992,107.57674921002811,8.240749210028113,False,False,0.4946,,,True,-0.2629755139350891,False,-0.33594805002212524,False,-0.1384250968694687,False,-0.22489027678966522,False,-0.567504346370697,False,-0.3197714686393738
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,10,11,12,6,3,3,11,12,1,0,,,1.1088640748939724,3.6390059251061757,0,stay_out,True,7.086041314726682,-8.818335921513238,107.31279342636664,7.9767934263666405,False,False,0.4969,,,True,-0.18628999590873718,False,-0.3124469816684723,False,-0.00833655521273613,False,-0.060248132795095444,False,-0.3147103488445282,False,-0.3455689251422882
benchmark-20260730-211116-3049d3,dqn,1001,dqn-1001-c54f897c,Silverstone,2025,HUL,11,12,6,16,3,3,12,13,1,0,,,1.2676575012606008,0.1313124987395895,0,stay_out,True,-18.30888260713302,-27.12721852864626,145.00491303566508,45.668913035665085,False,False,1.0908,,,True,-0.15301930904388428,False,-0.34113264083862305,False,-0.02465134859085083,False,-0.08563518524169922,False,-0.33232003450393677,False,-0.19799858331680298
